code,country,region,income_group,year,rate
MAF,St. Martin,Latin America & Caribbean,High,1986,3.169
MAF,St. Martin,Latin America & Caribbean,High,1987,3.084
MAF,St. Martin,Latin America & Caribbean,High,1988,3.018
MAF,St. Martin,Latin America & Caribbean,High,1989,2.952
MAF,St. Martin,Latin America & Caribbean,High,1990,2.894
MAF,St. Martin,Latin America & Caribbean,High,1991,2.845
MAF,St. Martin,Latin America & Caribbean,High,1992,2.81
MAF,St. Martin,Latin America & Caribbean,High,1993,2.778
MAF,St. Martin,Latin America & Caribbean,High,1994,2.763
MAF,St. Martin,Latin America & Caribbean,High,1995,2.742
MAF,St. Martin,Latin America & Caribbean,High,1996,2.736
MAF,St. Martin,Latin America & Caribbean,High,1997,2.734
MAF,St. Martin,Latin America & Caribbean,High,1998,2.727
MAF,St. Martin,Latin America & Caribbean,High,1999,2.722
MAF,St. Martin,Latin America & Caribbean,High,2000,2.714
MAF,St. Martin,Latin America & Caribbean,High,2001,2.705
MAF,St. Martin,Latin America & Caribbean,High,2002,2.687
MAF,St. Martin,Latin America & Caribbean,High,2003,2.666
MAF,St. Martin,Latin America & Caribbean,High,2004,2.631
MAF,St. Martin,Latin America & Caribbean,High,2005,2.592
MAF,St. Martin,Latin America & Caribbean,High,2006,2.554
MAF,St. Martin,Latin America & Caribbean,High,2007,2.514
MAF,St. Martin,Latin America & Caribbean,High,2008,2.481
MAF,St. Martin,Latin America & Caribbean,High,2009,2.434
MAF,St. Martin,Latin America & Caribbean,High,2010,2.397
MAF,St. Martin,Latin America & Caribbean,High,2011,2.41
MAF,St. Martin,Latin America & Caribbean,High,2012,2.748
MAF,St. Martin,Latin America & Caribbean,High,2013,2.668
MAF,St. Martin,Latin America & Caribbean,High,2014,2.595
MAF,St. Martin,Latin America & Caribbean,High,2015,2.558
MAF,St. Martin,Latin America & Caribbean,High,2016,2.534
MAF,St. Martin,Latin America & Caribbean,High,2017,2.518
MAF,St. Martin,Latin America & Caribbean,High,2018,2.517
MAF,St. Martin,Latin America & Caribbean,High,2019,2.485
MAF,St. Martin,Latin America & Caribbean,High,2020,2.448
MAF,St. Martin,Latin America & Caribbean,High,2021,2.415
MAF,St. Martin,Latin America & Caribbean,High,2022,2.385
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1960,7.286
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1961,7.227
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1962,7.13
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1963,7.022
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1964,6.928
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1965,6.823
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1966,6.71
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1967,6.594
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1968,6.449
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1969,6.276
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1970,6.087
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1971,5.887
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1972,5.678
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1973,5.459
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1974,5.22
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1975,4.975
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1976,4.729
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1977,4.498
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1978,4.334
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1979,4.158
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1980,3.905
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1981,3.814
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1982,3.723
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1983,3.569
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1984,3.333
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1985,3.159
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1986,3.015
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1987,2.927
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1988,2.862
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1989,2.836
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1990,2.825
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1991,2.823
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1992,2.829
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1993,2.802
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1994,2.74
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1995,2.665
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1996,2.569
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1997,2.489
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1998,2.416
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,1999,2.375
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,2000,2.34
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,2001,2.298
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,2002,2.215
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,2003,2.14
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,2004,2.087
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,2005,2.065
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,2006,2.055
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,2007,2.081
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,2008,2.137
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,2009,2.154
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,2010,2.133
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,2011,2.101
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,2012,2.12
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,2013,2.112
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,2014,2.12
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,2015,2.099
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,2016,2.025
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,2017,1.932
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,2018,1.873
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,2019,1.838
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,2020,1.814
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,2021,1.797
VCT,St. Vincent & Grenadines,Latin America & Caribbean,Upper middle,2022,1.778
SDN,Sudan,Sub-Saharan Africa,Low,1960,6.647
SDN,Sudan,Sub-Saharan Africa,Low,1961,6.628
SDN,Sudan,Sub-Saharan Africa,Low,1962,6.692
SDN,Sudan,Sub-Saharan Africa,Low,1963,6.75
SDN,Sudan,Sub-Saharan Africa,Low,1964,6.803
SDN,Sudan,Sub-Saharan Africa,Low,1965,6.849
SDN,Sudan,Sub-Saharan Africa,Low,1966,6.902
SDN,Sudan,Sub-Saharan Africa,Low,1967,6.941
SDN,Sudan,Sub-Saharan Africa,Low,1968,6.971
SDN,Sudan,Sub-Saharan Africa,Low,1969,7.002
SDN,Sudan,Sub-Saharan Africa,Low,1970,7.027
SDN,Sudan,Sub-Saharan Africa,Low,1971,7.059
SDN,Sudan,Sub-Saharan Africa,Low,1972,7.012
SDN,Sudan,Sub-Saharan Africa,Low,1973,6.96
SDN,Sudan,Sub-Saharan Africa,Low,1974,6.954
SDN,Sudan,Sub-Saharan Africa,Low,1975,6.933
SDN,Sudan,Sub-Saharan Africa,Low,1976,6.903
SDN,Sudan,Sub-Saharan Africa,Low,1977,6.871
SDN,Sudan,Sub-Saharan Africa,Low,1978,6.837
SDN,Sudan,Sub-Saharan Africa,Low,1979,6.779
SDN,Sudan,Sub-Saharan Africa,Low,1980,6.728
SDN,Sudan,Sub-Saharan Africa,Low,1981,6.679
SDN,Sudan,Sub-Saharan Africa,Low,1982,6.64
SDN,Sudan,Sub-Saharan Africa,Low,1983,6.597
SDN,Sudan,Sub-Saharan Africa,Low,1984,6.547
SDN,Sudan,Sub-Saharan Africa,Low,1985,6.487
SDN,Sudan,Sub-Saharan Africa,Low,1986,6.425
SDN,Sudan,Sub-Saharan Africa,Low,1987,6.355
SDN,Sudan,Sub-Saharan Africa,Low,1988,6.282
SDN,Sudan,Sub-Saharan Africa,Low,1989,6.231
SDN,Sudan,Sub-Saharan Africa,Low,1990,6.168
SDN,Sudan,Sub-Saharan Africa,Low,1991,6.116
SDN,Sudan,Sub-Saharan Africa,Low,1992,6.053
SDN,Sudan,Sub-Saharan Africa,Low,1993,5.961
SDN,Sudan,Sub-Saharan Africa,Low,1994,5.874
SDN,Sudan,Sub-Saharan Africa,Low,1995,5.788
SDN,Sudan,Sub-Saharan Africa,Low,1996,5.707
SDN,Sudan,Sub-Saharan Africa,Low,1997,5.596
SDN,Sudan,Sub-Saharan Africa,Low,1998,5.504
SDN,Sudan,Sub-Saharan Africa,Low,1999,5.447
SDN,Sudan,Sub-Saharan Africa,Low,2000,5.38
SDN,Sudan,Sub-Saharan Africa,Low,2001,5.327
SDN,Sudan,Sub-Saharan Africa,Low,2002,5.248
SDN,Sudan,Sub-Saharan Africa,Low,2003,5.172
SDN,Sudan,Sub-Saharan Africa,Low,2004,5.094
SDN,Sudan,Sub-Saharan Africa,Low,2005,5.039
SDN,Sudan,Sub-Saharan Africa,Low,2006,5.044
SDN,Sudan,Sub-Saharan Africa,Low,2007,5.065
SDN,Sudan,Sub-Saharan Africa,Low,2008,5.074
SDN,Sudan,Sub-Saharan Africa,Low,2009,5.05
SDN,Sudan,Sub-Saharan Africa,Low,2010,5.017
SDN,Sudan,Sub-Saharan Africa,Low,2011,4.96
SDN,Sudan,Sub-Saharan Africa,Low,2012,4.895
SDN,Sudan,Sub-Saharan Africa,Low,2013,4.903
SDN,Sudan,Sub-Saharan Africa,Low,2014,4.912
SDN,Sudan,Sub-Saharan Africa,Low,2015,4.898
SDN,Sudan,Sub-Saharan Africa,Low,2016,4.829
SDN,Sudan,Sub-Saharan Africa,Low,2017,4.761
SDN,Sudan,Sub-Saharan Africa,Low,2018,4.681
SDN,Sudan,Sub-Saharan Africa,Low,2019,4.617
SDN,Sudan,Sub-Saharan Africa,Low,2020,4.542
SDN,Sudan,Sub-Saharan Africa,Low,2021,4.457
SDN,Sudan,Sub-Saharan Africa,Low,2022,4.384
SUR,Suriname,Latin America & Caribbean,Upper middle,1960,6.608
SUR,Suriname,Latin America & Caribbean,Upper middle,1961,6.594
SUR,Suriname,Latin America & Caribbean,Upper middle,1962,6.558
SUR,Suriname,Latin America & Caribbean,Upper middle,1963,6.497
SUR,Suriname,Latin America & Caribbean,Upper middle,1964,6.412
SUR,Suriname,Latin America & Caribbean,Upper middle,1965,6.304
SUR,Suriname,Latin America & Caribbean,Upper middle,1966,6.182
SUR,Suriname,Latin America & Caribbean,Upper middle,1967,6.053
SUR,Suriname,Latin America & Caribbean,Upper middle,1968,5.922
SUR,Suriname,Latin America & Caribbean,Upper middle,1969,5.79
SUR,Suriname,Latin America & Caribbean,Upper middle,1970,5.653
SUR,Suriname,Latin America & Caribbean,Upper middle,1971,5.504
SUR,Suriname,Latin America & Caribbean,Upper middle,1972,5.336
SUR,Suriname,Latin America & Caribbean,Upper middle,1973,5.148
SUR,Suriname,Latin America & Caribbean,Upper middle,1974,4.945
SUR,Suriname,Latin America & Caribbean,Upper middle,1975,4.734
SUR,Suriname,Latin America & Caribbean,Upper middle,1976,4.526
SUR,Suriname,Latin America & Caribbean,Upper middle,1977,4.332
SUR,Suriname,Latin America & Caribbean,Upper middle,1978,4.161
SUR,Suriname,Latin America & Caribbean,Upper middle,1979,4.015
SUR,Suriname,Latin America & Caribbean,Upper middle,1980,3.895
SUR,Suriname,Latin America & Caribbean,Upper middle,1981,3.798
SUR,Suriname,Latin America & Caribbean,Upper middle,1982,3.715
SUR,Suriname,Latin America & Caribbean,Upper middle,1983,3.64
SUR,Suriname,Latin America & Caribbean,Upper middle,1984,3.57
SUR,Suriname,Latin America & Caribbean,Upper middle,1985,3.505
SUR,Suriname,Latin America & Caribbean,Upper middle,1986,3.445
SUR,Suriname,Latin America & Caribbean,Upper middle,1987,3.391
SUR,Suriname,Latin America & Caribbean,Upper middle,1988,3.345
SUR,Suriname,Latin America & Caribbean,Upper middle,1989,3.304
SUR,Suriname,Latin America & Caribbean,Upper middle,1990,3.267
SUR,Suriname,Latin America & Caribbean,Upper middle,1991,3.231
SUR,Suriname,Latin America & Caribbean,Upper middle,1992,3.195
SUR,Suriname,Latin America & Caribbean,Upper middle,1993,3.156
SUR,Suriname,Latin America & Caribbean,Upper middle,1994,3.115
SUR,Suriname,Latin America & Caribbean,Upper middle,1995,3.072
SUR,Suriname,Latin America & Caribbean,Upper middle,1996,3.03
SUR,Suriname,Latin America & Caribbean,Upper middle,1997,2.99
SUR,Suriname,Latin America & Caribbean,Upper middle,1998,2.955
SUR,Suriname,Latin America & Caribbean,Upper middle,1999,2.923
SUR,Suriname,Latin America & Caribbean,Upper middle,2000,2.895
SUR,Suriname,Latin America & Caribbean,Upper middle,2001,2.868
SUR,Suriname,Latin America & Caribbean,Upper middle,2002,2.84
SUR,Suriname,Latin America & Caribbean,Upper middle,2003,2.811
SUR,Suriname,Latin America & Caribbean,Upper middle,2004,2.781
SUR,Suriname,Latin America & Caribbean,Upper middle,2005,2.749
SUR,Suriname,Latin America & Caribbean,Upper middle,2006,2.717
SUR,Suriname,Latin America & Caribbean,Upper middle,2007,2.687
SUR,Suriname,Latin America & Caribbean,Upper middle,2008,2.659
SUR,Suriname,Latin America & Caribbean,Upper middle,2009,2.633
SUR,Suriname,Latin America & Caribbean,Upper middle,2010,2.61
SUR,Suriname,Latin America & Caribbean,Upper middle,2011,2.587
SUR,Suriname,Latin America & Caribbean,Upper middle,2012,2.565
SUR,Suriname,Latin America & Caribbean,Upper middle,2013,2.543
SUR,Suriname,Latin America & Caribbean,Upper middle,2014,2.519
SUR,Suriname,Latin America & Caribbean,Upper middle,2015,2.494
SUR,Suriname,Latin America & Caribbean,Upper middle,2016,2.469
SUR,Suriname,Latin America & Caribbean,Upper middle,2017,2.443
SUR,Suriname,Latin America & Caribbean,Upper middle,2018,2.418
SUR,Suriname,Latin America & Caribbean,Upper middle,2019,2.394
SUR,Suriname,Latin America & Caribbean,Upper middle,2020,2.371
SUR,Suriname,Latin America & Caribbean,Upper middle,2021,2.348
SUR,Suriname,Latin America & Caribbean,Upper middle,2022,2.322
SWE,Sweden,Europe & Central Asia,High,1960,2.17
SWE,Sweden,Europe & Central Asia,High,1961,2.21
SWE,Sweden,Europe & Central Asia,High,1962,2.25
SWE,Sweden,Europe & Central Asia,High,1963,2.33
SWE,Sweden,Europe & Central Asia,High,1964,2.47
SWE,Sweden,Europe & Central Asia,High,1965,2.39
SWE,Sweden,Europe & Central Asia,High,1966,2.37
SWE,Sweden,Europe & Central Asia,High,1967,2.28
SWE,Sweden,Europe & Central Asia,High,1968,2.07
SWE,Sweden,Europe & Central Asia,High,1969,1.93
SWE,Sweden,Europe & Central Asia,High,1970,1.92
SWE,Sweden,Europe & Central Asia,High,1971,1.96
SWE,Sweden,Europe & Central Asia,High,1972,1.91
SWE,Sweden,Europe & Central Asia,High,1973,1.87
SWE,Sweden,Europe & Central Asia,High,1974,1.87
SWE,Sweden,Europe & Central Asia,High,1975,1.77
SWE,Sweden,Europe & Central Asia,High,1976,1.68
SWE,Sweden,Europe & Central Asia,High,1977,1.64
SWE,Sweden,Europe & Central Asia,High,1978,1.6
SWE,Sweden,Europe & Central Asia,High,1979,1.66
SWE,Sweden,Europe & Central Asia,High,1980,1.68
SWE,Sweden,Europe & Central Asia,High,1981,1.63
SWE,Sweden,Europe & Central Asia,High,1982,1.62
SWE,Sweden,Europe & Central Asia,High,1983,1.61
SWE,Sweden,Europe & Central Asia,High,1984,1.66
SWE,Sweden,Europe & Central Asia,High,1985,1.74
SWE,Sweden,Europe & Central Asia,High,1986,1.8
SWE,Sweden,Europe & Central Asia,High,1987,1.84
SWE,Sweden,Europe & Central Asia,High,1988,1.96
SWE,Sweden,Europe & Central Asia,High,1989,2.01
SWE,Sweden,Europe & Central Asia,High,1990,2.13
SWE,Sweden,Europe & Central Asia,High,1991,2.11
SWE,Sweden,Europe & Central Asia,High,1992,2.09
SWE,Sweden,Europe & Central Asia,High,1993,1.99
SWE,Sweden,Europe & Central Asia,High,1994,1.88
SWE,Sweden,Europe & Central Asia,High,1995,1.73
SWE,Sweden,Europe & Central Asia,High,1996,1.6
SWE,Sweden,Europe & Central Asia,High,1997,1.52
SWE,Sweden,Europe & Central Asia,High,1998,1.5
SWE,Sweden,Europe & Central Asia,High,1999,1.5
SWE,Sweden,Europe & Central Asia,High,2000,1.54
SWE,Sweden,Europe & Central Asia,High,2001,1.57
SWE,Sweden,Europe & Central Asia,High,2002,1.65
SWE,Sweden,Europe & Central Asia,High,2003,1.71
SWE,Sweden,Europe & Central Asia,High,2004,1.75
SWE,Sweden,Europe & Central Asia,High,2005,1.77
SWE,Sweden,Europe & Central Asia,High,2006,1.85
SWE,Sweden,Europe & Central Asia,High,2007,1.88
SWE,Sweden,Europe & Central Asia,High,2008,1.91
SWE,Sweden,Europe & Central Asia,High,2009,1.94
SWE,Sweden,Europe & Central Asia,High,2010,1.98
SWE,Sweden,Europe & Central Asia,High,2011,1.9
SWE,Sweden,Europe & Central Asia,High,2012,1.91
SWE,Sweden,Europe & Central Asia,High,2013,1.89
SWE,Sweden,Europe & Central Asia,High,2014,1.88
SWE,Sweden,Europe & Central Asia,High,2015,1.85
SWE,Sweden,Europe & Central Asia,High,2016,1.85
SWE,Sweden,Europe & Central Asia,High,2017,1.78
SWE,Sweden,Europe & Central Asia,High,2018,1.76
SWE,Sweden,Europe & Central Asia,High,2019,1.71
SWE,Sweden,Europe & Central Asia,High,2020,1.67
SWE,Sweden,Europe & Central Asia,High,2021,1.67
SWE,Sweden,Europe & Central Asia,High,2022,1.52
CHE,Switzerland,Europe & Central Asia,High,1960,2.44
CHE,Switzerland,Europe & Central Asia,High,1961,2.52
CHE,Switzerland,Europe & Central Asia,High,1962,2.58
CHE,Switzerland,Europe & Central Asia,High,1963,2.65
CHE,Switzerland,Europe & Central Asia,High,1964,2.66
CHE,Switzerland,Europe & Central Asia,High,1965,2.59
CHE,Switzerland,Europe & Central Asia,High,1966,2.5
CHE,Switzerland,Europe & Central Asia,High,1967,2.39
CHE,Switzerland,Europe & Central Asia,High,1968,2.29
CHE,Switzerland,Europe & Central Asia,High,1969,2.19
CHE,Switzerland,Europe & Central Asia,High,1970,2.1
CHE,Switzerland,Europe & Central Asia,High,1971,2.04
CHE,Switzerland,Europe & Central Asia,High,1972,1.91
CHE,Switzerland,Europe & Central Asia,High,1973,1.81
CHE,Switzerland,Europe & Central Asia,High,1974,1.73
CHE,Switzerland,Europe & Central Asia,High,1975,1.61
CHE,Switzerland,Europe & Central Asia,High,1976,1.55
CHE,Switzerland,Europe & Central Asia,High,1977,1.53
CHE,Switzerland,Europe & Central Asia,High,1978,1.51
CHE,Switzerland,Europe & Central Asia,High,1979,1.52
CHE,Switzerland,Europe & Central Asia,High,1980,1.55
CHE,Switzerland,Europe & Central Asia,High,1981,1.55
CHE,Switzerland,Europe & Central Asia,High,1982,1.56
CHE,Switzerland,Europe & Central Asia,High,1983,1.52
CHE,Switzerland,Europe & Central Asia,High,1984,1.53
CHE,Switzerland,Europe & Central Asia,High,1985,1.52
CHE,Switzerland,Europe & Central Asia,High,1986,1.53
CHE,Switzerland,Europe & Central Asia,High,1987,1.52
CHE,Switzerland,Europe & Central Asia,High,1988,1.57
CHE,Switzerland,Europe & Central Asia,High,1989,1.56
CHE,Switzerland,Europe & Central Asia,High,1990,1.58
CHE,Switzerland,Europe & Central Asia,High,1991,1.58
CHE,Switzerland,Europe & Central Asia,High,1992,1.58
CHE,Switzerland,Europe & Central Asia,High,1993,1.51
CHE,Switzerland,Europe & Central Asia,High,1994,1.49
CHE,Switzerland,Europe & Central Asia,High,1995,1.48
CHE,Switzerland,Europe & Central Asia,High,1996,1.5
CHE,Switzerland,Europe & Central Asia,High,1997,1.48
CHE,Switzerland,Europe & Central Asia,High,1998,1.47
CHE,Switzerland,Europe & Central Asia,High,1999,1.48
CHE,Switzerland,Europe & Central Asia,High,2000,1.5
CHE,Switzerland,Europe & Central Asia,High,2001,1.38
CHE,Switzerland,Europe & Central Asia,High,2002,1.39
CHE,Switzerland,Europe & Central Asia,High,2003,1.39
CHE,Switzerland,Europe & Central Asia,High,2004,1.42
CHE,Switzerland,Europe & Central Asia,High,2005,1.42
CHE,Switzerland,Europe & Central Asia,High,2006,1.44
CHE,Switzerland,Europe & Central Asia,High,2007,1.46
CHE,Switzerland,Europe & Central Asia,High,2008,1.48
CHE,Switzerland,Europe & Central Asia,High,2009,1.5
CHE,Switzerland,Europe & Central Asia,High,2010,1.52
CHE,Switzerland,Europe & Central Asia,High,2011,1.52
CHE,Switzerland,Europe & Central Asia,High,2012,1.52
CHE,Switzerland,Europe & Central Asia,High,2013,1.52
CHE,Switzerland,Europe & Central Asia,High,2014,1.54
CHE,Switzerland,Europe & Central Asia,High,2015,1.54
CHE,Switzerland,Europe & Central Asia,High,2016,1.54
CHE,Switzerland,Europe & Central Asia,High,2017,1.52
CHE,Switzerland,Europe & Central Asia,High,2018,1.52
CHE,Switzerland,Europe & Central Asia,High,2019,1.48
CHE,Switzerland,Europe & Central Asia,High,2020,1.46
CHE,Switzerland,Europe & Central Asia,High,2021,1.52
CHE,Switzerland,Europe & Central Asia,High,2022,1.39
SYR,Syria,Middle East & North Africa,Low,1960,7.485
SYR,Syria,Middle East & North Africa,Low,1961,7.431
SYR,Syria,Middle East & North Africa,Low,1962,7.441
SYR,Syria,Middle East & North Africa,Low,1963,7.441
SYR,Syria,Middle East & North Africa,Low,1964,7.469
SYR,Syria,Middle East & North Africa,Low,1965,7.514
SYR,Syria,Middle East & North Africa,Low,1966,7.554
SYR,Syria,Middle East & North Africa,Low,1967,7.583
SYR,Syria,Middle East & North Africa,Low,1968,7.601
SYR,Syria,Middle East & North Africa,Low,1969,7.668
SYR,Syria,Middle East & North Africa,Low,1970,7.694
